OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
1178159,19,Greystone,81,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178160,194,West Bedford Express,12,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178161,21,Lakeside - Timberlea,73,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178162,320,Airport - Fall River Regi,37,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178163,330,Tantallon - Sheldrake Lak,50,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178164,34,Glenbourne Express,23,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178165,35,Parkland Express,28,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178166,370,Porters Lake Regional Exp,16,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178167,4,Rosedale,91,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178168,400,Beaver Bank,11,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178169,42,Lacewood - Dalhousie,67,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178170,52,Crosstown,224,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178171,53,Notting Park,82,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178172,57,Russell Lake,21,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178173,58,Woodlawn,67,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178174,59,Colby,137,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178175,6,Quinpool,24,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178176,60,Eastern Passage - Heritag,156,16.50,4:30pm to 4:59pm,2017-10-23 10:00:00.0000000
1178177,4,Rosedale,22,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178178,52,Crosstown,35,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178179,56,Dartmouth Crossing,7,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178180,57,Russell Lake,2,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178181,58,Woodlawn,1,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178182,59,Colby,17,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178183,6,Quinpool,0,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178184,60,Eastern Passage - Heritag,13,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178185,61,Auburn - North Preston,3,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178186,7,Robie,60,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178187,9,Barrington,20,23.00,11:00pm to 11:29pm,2017-10-23 10:00:00.0000000
1178188,10,Dalhousie,29,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178189,22,Armdale,5,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178190,320,Airport - Fall River Regi,2,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178191,51,Windmill,1,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178192,53,Notting Park,3,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178193,56,Dartmouth Crossing,4,23.50,11:30pm to 11:59pm,2017-10-23 10:00:00.0000000
1178194,185,Sackville Link,72,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178195,2,Wedgewood,99,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178196,20,Herring Cove,85,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178197,21,Lakeside - Timberlea,83,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178198,31,Main Express,15,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178199,33,Tantallon Express,44,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178200,34,Glenbourne Express,56,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178201,51,Windmill,25,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178202,54,Montebello,25,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178203,56,Dartmouth Crossing,26,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178204,57,Russell Lake,15,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178205,58,Woodlawn,25,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178206,59,Colby,37,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178207,60,Eastern Passage - Heritag,128,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178208,61,Auburn - North Preston,107,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178209,62,Wildwood,35,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178210,63,Woodside,40,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178211,65,Caldwell,0,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178212,7,Robie,176,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178213,78,Mount Edward Express,6,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178214,81,Hemlock Ravine,35,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178215,83,Springfield,6,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178216,88,Bedford Commons,4,8.50,8:30am to 8:59am,2017-10-23 10:00:00.0000000
1178217,10,Dalhousie,113,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178218,14,Leiblin Park,125,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178219,15,Purcells Cove,3,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178220,159,Portland Hills Link,23,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178221,185,Sackville Link,20,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178222,2,Wedgewood,76,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178223,20,Herring Cove,61,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178224,21,Lakeside - Timberlea,13,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178225,22,Armdale,7,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178226,41,Dartmouth - Dalhousie,39,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178227,52,Crosstown,120,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178228,54,Montebello,42,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178229,56,Dartmouth Crossing,21,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178230,59,Colby,29,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178231,6,Quinpool,12,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178232,62,Wildwood,26,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178233,63,Woodside,42,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178234,64,Akerley,6,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178235,65,Caldwell,0,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178236,68,Cherry Brook,39,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178237,7,Robie,180,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178238,72,Portland Hills,38,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178239,80,Sackville,96,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178240,81,Hemlock Ravine,40,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178241,82,Millwood,20,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178242,83,Springfield,3,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178243,87,Glendale,33,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178244,88,Bedford Commons,1,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178245,89,Bedford,4,9.00,9:00am to 9:29am,2017-10-23 10:00:00.0000000
1178246,14,Leiblin Park,71,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178247,16,Parkland,52,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178248,17,Saint Mary's,35,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178249,18,Universities,56,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178250,2,Wedgewood,71,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178251,20,Herring Cove,76,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178252,21,Lakeside - Timberlea,35,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178253,22,Armdale,15,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178254,4,Rosedale,32,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178255,41,Dartmouth - Dalhousie,47,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178256,51,Windmill,28,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178257,52,Crosstown,118,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178258,55,Port Wallace,8,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178259,56,Dartmouth Crossing,32,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178260,58,Woodlawn,8,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178261,59,Colby,52,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178262,61,Auburn - North Preston,43,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178263,65,Caldwell,0,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178264,7,Robie,132,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178265,72,Portland Hills,47,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178266,81,Hemlock Ravine,38,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178267,82,Millwood,22,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178268,88,Bedford Commons,4,9.50,9:30am to 9:59am,2017-10-23 10:00:00.0000000
1178269,72,Portland Hills,9,18.50,6:30pm to 6:59pm,2017-10-22 10:00:00.0000000
1178270,80,Sackville,91,18.50,6:30pm to 6:59pm,2017-10-22 10:00:00.0000000
1178271,9,Barrington,42,18.50,6:30pm to 6:59pm,2017-10-22 10:00:00.0000000
1178272,10,Dalhousie,27,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178273,18,Universities,42,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178274,20,Herring Cove,79,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178275,4,Rosedale,22,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178276,51,Windmill,19,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178277,58,Woodlawn,20,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178278,59,Colby,15,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178279,60,Eastern Passage - Heritag,19,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178280,66,Penhorn,12,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178281,68,Cherry Brook,12,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178282,7,Robie,82,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178283,80,Sackville,84,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178284,88,Bedford Commons,0,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178285,9,Barrington,27,19.00,7:00pm to 7:29pm,2017-10-22 10:00:00.0000000
1178286,1,Spring Garden,111,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178287,10,Dalhousie,29,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178288,14,Leiblin Park,74,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178289,18,Universities,22,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178290,2,Wedgewood,50,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178291,22,Armdale,7,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178292,4,Rosedale,33,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178293,52,Crosstown,42,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178294,53,Notting Park,24,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178295,55,Port Wallace,0,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178296,56,Dartmouth Crossing,16,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178297,61,Auburn - North Preston,28,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178298,62,Wildwood,19,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178299,66,Penhorn,12,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178300,7,Robie,72,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178301,80,Sackville,65,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178302,9,Barrington,19,19.50,7:30pm to 7:59pm,2017-10-22 10:00:00.0000000
1178303,10,Dalhousie,41,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178304,14,Leiblin Park,25,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178305,18,Universities,30,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178306,4,Rosedale,16,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178307,52,Crosstown,63,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178308,61,Auburn - North Preston,16,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178309,62,Wildwood,6,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178310,66,Penhorn,10,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178311,80,Sackville,56,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178312,83,Springfield,4,20.00,8:00pm to 8:29pm,2017-10-22 10:00:00.0000000
1178313,1,Spring Garden,98,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178314,10,Dalhousie,21,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178315,2,Wedgewood,35,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178316,21,Lakeside - Timberlea,13,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178317,52,Crosstown,38,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178318,55,Port Wallace,3,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178319,57,Russell Lake,1,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178320,58,Woodlawn,9,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178321,6,Quinpool,0,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178322,61,Auburn - North Preston,27,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178323,62,Wildwood,5,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178324,80,Sackville,56,20.50,8:30pm to 8:59pm,2017-10-22 10:00:00.0000000
1178325,1,Spring Garden,38,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178326,10,Dalhousie,29,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178327,18,Universities,20,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178328,20,Herring Cove,60,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178329,320,Airport - Fall River Regi,1,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178330,56,Dartmouth Crossing,13,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178331,57,Russell Lake,1,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178332,60,Eastern Passage - Heritag,8,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178333,61,Auburn - North Preston,4,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178334,7,Robie,54,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178335,72,Portland Hills,7,21.00,9:00pm to 9:29pm,2017-10-22 10:00:00.0000000
1178336,1,Spring Garden,75,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178337,10,Dalhousie,36,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178338,52,Crosstown,20,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178339,53,Notting Park,8,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178340,56,Dartmouth Crossing,6,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178341,57,Russell Lake,1,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178342,58,Woodlawn,16,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178343,6,Quinpool,1,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178344,80,Sackville,45,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178345,82,Millwood,4,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178346,87,Glendale,9,21.50,9:30pm to 9:59pm,2017-10-22 10:00:00.0000000
1178347,1,Spring Garden,41,22.00,10:00pm to 10:29pm,2017-10-22 10:00:00.0000000
1178348,14,Leiblin Park,21,22.00,10:00pm to 10:29pm,2017-10-22 10:00:00.0000000
1178349,18,Universities,19,22.00,10:00pm to 10:29pm,2017-10-22 10:00:00.0000000
1178350,20,Herring Cove,43,22.00,10:00pm to 10:29pm,2017-10-22 10:00:00.0000000
1178351,22,Armdale,3,22.00,10:00pm to 10:29pm,2017-10-22 10:00:00.0000000
1178352,59,Colby,47,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178353,6,Quinpool,32,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178354,7,Robie,154,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178355,72,Portland Hills,42,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178356,80,Sackville,104,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178357,81,Hemlock Ravine,64,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178358,82,Millwood,16,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178359,89,Bedford,6,11.50,11:30am to 11:59am,2017-10-23 10:00:00.0000000
1178360,16,Parkland,25,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178361,20,Herring Cove,95,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178362,21,Lakeside - Timberlea,28,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178363,22,Armdale,7,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178364,320,Airport - Fall River Regi,33,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178365,42,Lacewood - Dalhousie,42,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178366,52,Crosstown,114,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178367,54,Montebello,46,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178368,55,Port Wallace,12,12.00,12:00pm to 12:29pm,2017-10-23 10:00:00.0000000
1178369,59,Colby,10,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178370,6,Quinpool,1,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178371,61,Auburn - North Preston,11,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178372,66,Penhorn,3,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178373,7,Robie,51,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178374,9,Barrington,5,22.50,10:30pm to 10:59pm,2017-10-22 10:00:00.0000000
1178375,1,Spring Garden,32,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178376,10,Dalhousie,19,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178377,20,Herring Cove,42,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178378,320,Airport - Fall River Regi,1,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178379,4,Rosedale,3,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178380,52,Crosstown,35,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178381,56,Dartmouth Crossing,6,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178382,58,Woodlawn,2,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178383,68,Cherry Brook,10,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178384,7,Robie,21,23.00,11:00pm to 11:29pm,2017-10-22 10:00:00.0000000
1178385,10,Dalhousie,13,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178386,18,Universities,11,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178387,4,Rosedale,14,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178388,57,Russell Lake,0,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178389,58,Woodlawn,5,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178390,60,Eastern Passage - Heritag,5,23.50,11:30pm to 11:59pm,2017-10-22 10:00:00.0000000
1178391,10,Dalhousie,0,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178392,52,Crosstown,1,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178393,58,Woodlawn,0,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178394,60,Eastern Passage - Heritag,3,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178395,61,Auburn - North Preston,0,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178396,68,Cherry Brook,1,24.00,12:00am to 12:29am,2017-10-22 10:00:00.0000000
1178397,52,Crosstown,3,24.50,12:30am to 12:59am,2017-10-22 10:00:00.0000000
1178398,52,Crosstown,2,25.00,1:00am to 1:29am,2017-10-22 10:00:00.0000000
1178399,52,Crosstown,1,25.50,1:30am to 1:59am,2017-10-22 10:00:00.0000000
1178400,20,Herring Cove,1,5.00,5:00am to 5:29am,2017-10-23 10:00:00.0000000
1178401,370,Porters Lake Regional Exp,21,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178402,400,Beaver Bank,5,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178403,42,Lacewood - Dalhousie,94,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178404,5,Chebucto,17,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178405,53,Notting Park,74,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178406,54,Montebello,42,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178407,55,Port Wallace,22,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178408,56,Dartmouth Crossing,38,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178409,57,Russell Lake,33,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178410,6,Quinpool,37,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178411,61,Auburn - North Preston,77,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178412,62,Wildwood,39,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178413,65,Caldwell,12,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178414,7,Robie,252,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178415,78,Mount Edward Express,8,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178416,80,Sackville,84,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178417,81,Hemlock Ravine,89,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178418,82,Millwood,68,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178419,83,Springfield,0,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178420,84,Glendale Express,37,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178421,86,Basinview Express,19,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178422,9,Barrington,92,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178423,90,Larry Uteck,80,17.00,5:00pm to 5:29pm,2017-10-23 10:00:00.0000000
1178424,1,Spring Garden,336,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178425,10,Dalhousie,254,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178426,14,Leiblin Park,119,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178427,15,Purcells Cove,5,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178428,18,Universities,58,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178429,19,Greystone,51,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178430,2,Wedgewood,90,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178431,21,Lakeside - Timberlea,62,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178432,22,Armdale,7,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178433,32,Cowie Hill Express,19,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178434,320,Airport - Fall River Regi,19,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178435,330,Tantallon - Sheldrake Lak,11,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178436,34,Glenbourne Express,32,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178437,35,Parkland Express,7,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178438,400,Beaver Bank,9,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178439,41,Dartmouth - Dalhousie,32,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178440,42,Lacewood - Dalhousie,57,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178441,5,Chebucto,0,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178442,51,Windmill,16,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178443,53,Notting Park,48,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
1178444,54,Montebello,33,17.50,5:30pm to 5:59pm,2017-10-23 10:00:00.0000000
