OBJECTID,Route_Number,Route_Name,Ridership_Total,Route_Hour,Route_Hour_Description,Route_Date
16540,24,Leiblin Park,76,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16541,26,Springvale,22,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16542,28,Bayers Lake,110,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16543,29,Barrington,170,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16544,30B,Dunbrack,22,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16545,320,Airport - Fall River Regional Exp,49,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16546,5,Portland,161,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16547,51A,Windmill,10,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16548,54,Montebello,58,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16549,56,Dartmouth Crossing,97,15,3:00pm to 3:29pm,1/16/2026 10:00:00 AM
16550,82,First Lake,11,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16551,83,Springfield,3,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16552,86,Beaver Bank,0,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16553,87,Sackville-Dartmouth,43,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16554,91,Hemlock Ravine,16,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16555,9A,Greystone,88,12.5,12:30pm to 12:59pm,1/17/2026 10:00:00 AM
16556,1,Spring Garden,223,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16557,10B,Dalhousie - Micmac Terminal,58,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16558,2,Fairview,184,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16559,21,Lakeside - Timberlea,49,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16560,30A,Parkland,9,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16561,320,Airport - Fall River Regional Exp,37,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16562,53,Notting Park,23,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16563,56,Dartmouth Crossing,41,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16564,58,Woodlawn,5,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16565,67,Baker,10,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16566,68,Cherry Brook,3,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16567,72,Portland Hills,64,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16568,82,First Lake,4,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16569,83,Springfield,2,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16570,85,Millwood,14,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16571,87,Sackville-Dartmouth,34,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16572,88,Bedford Commons,6,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16573,90,Larry Uteck,75,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16574,9B,Herring Cove,111,13,1:00pm to 1:29pm,1/17/2026 10:00:00 AM
16575,10C,Dalhousie,90,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16576,21,Lakeside - Timberlea,45,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16577,28,Bayers Lake,86,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16578,29,Barrington,60,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16579,3,CrossTown,169,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16580,30A,Parkland,20,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16581,30B,Dunbrack,12,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16582,51A,Windmill,14,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16583,53,Notting Park,39,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16584,54,Montebello,40,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16585,56,Dartmouth Crossing,27,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16586,59,Colby,24,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16587,61,North Preston,12,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16588,63,Mount Edward,18,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16589,6B,Eastern Passage,29,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16590,7A,Peninsula,45,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16591,82,First Lake,8,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16592,86,Beaver Bank,0,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16593,90,Larry Uteck,68,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16594,91,Hemlock Ravine,22,13.5,1:30pm to 1:59pm,1/17/2026 10:00:00 AM
16595,10C,Dalhousie,101,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16596,2,Fairview,174,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16597,21,Lakeside - Timberlea,45,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16598,24,Leiblin Park,62,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16599,28,Bayers Lake,39,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16600,39,Flamingo,42,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16601,5,Portland,108,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16602,53,Notting Park,43,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16603,56,Dartmouth Crossing,48,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16604,61,North Preston,15,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16605,65,Caldwell,6,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16606,6B,Eastern Passage,34,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16607,6C,Heritage Hills,32,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16608,72,Portland Hills,81,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16609,7A,Peninsula,75,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16610,8,Sackville Corridor,123,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16611,84,Glendale Express,45,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16612,86,Beaver Bank,0,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16613,88,Bedford Commons,13,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16614,91,Hemlock Ravine,21,14,2:00pm to 2:29pm,1/17/2026 10:00:00 AM
16615,10B,Dalhousie - Micmac Terminal,68,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16616,28,Bayers Lake,66,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16617,29,Barrington,55,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16618,30A,Parkland,32,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16619,30B,Dunbrack,14,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16620,4,Universities,84,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16621,54,Montebello,44,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16622,56,Dartmouth Crossing,36,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16623,67,Baker,16,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16624,82,First Lake,11,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16625,86,Beaver Bank,0,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16626,87,Sackville-Dartmouth,33,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16627,90,Larry Uteck,70,14.5,2:30pm to 2:59pm,1/17/2026 10:00:00 AM
16628,22,Armdale,10,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16629,29,Barrington,52,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16630,3,CrossTown,63,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16631,30A,Parkland,8,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16632,30B,Dunbrack,8,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16633,53,Notting Park,13,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16634,54,Montebello,12,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16635,56,Dartmouth Crossing,19,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16636,61,North Preston,4,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16637,62,Grahams Grove,22,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16638,65,Caldwell,5,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16639,6B,Eastern Passage,21,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16640,6C,Heritage Hills,15,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16641,72,Portland Hills,48,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16642,82,First Lake,10,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16643,90,Larry Uteck,31,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16644,91,Hemlock Ravine,6,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16645,9B,Herring Cove,47,9,9:00am to 9:29am,1/3/2026 10:00:00 AM
16646,1,Spring Garden,84,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16647,2,Fairview,74,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16648,21,Lakeside - Timberlea,29,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16649,22,Armdale,10,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16650,24,Leiblin Park,24,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16651,25,Governors Brook,17,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16652,28,Bayers Lake,32,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16653,3,CrossTown,98,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16654,30B,Dunbrack,5,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16655,54,Montebello,6,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16656,59,Colby,5,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16657,63,Mount Edward,11,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16658,6C,Heritage Hills,15,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16659,72,Portland Hills,43,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16660,82,First Lake,1,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16661,83,Springfield,0,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16662,86,Beaver Bank,6,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16663,87,Sackville-Dartmouth,25,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16664,90,Larry Uteck,41,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16665,91,Hemlock Ravine,11,9.5,9:30am to 9:59am,1/3/2026 10:00:00 AM
16666,1,Spring Garden,98,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16667,10B,Dalhousie - Micmac Terminal,47,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16668,2,Fairview,95,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16669,22,Armdale,18,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16670,30A,Parkland,9,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16671,4,Universities,17,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16672,5,Portland,72,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16673,55,Port Wallace,6,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16674,56,Dartmouth Crossing,18,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16675,86,Beaver Bank,2,6,6:00am to 6:29am,1/2/2026 10:00:00 AM
16676,88,Bedford Commons,15,6,6:00am to 6:29am,1/2/2026 10:00:00 AM
16677,93,Bedford Highway,7,6,6:00am to 6:29am,1/2/2026 10:00:00 AM
16678,9B,Herring Cove,66,6,6:00am to 6:29am,1/2/2026 10:00:00 AM
16679,1,Spring Garden,60,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16680,10A,Dalhousie - Bridge Terminal,45,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16681,10C,Dalhousie,31,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16682,135,Flamingo Express,14,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16683,136,Farnham Gate Express,45,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16684,137,Clayton Park Express,12,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16685,159,Colby Express,7,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16686,161,North Preston Express,11,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16687,165,Caldwell Express,13,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16688,168A,Auburn Express,11,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16689,168B,Cherry Brook Express,9,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16690,182,First Lake Express,34,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16691,186,Beaver Bank Express,18,6.5,6:30am to 6:59am,1/2/2026 10:00:00 AM
16692,58,Woodlawn,4,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16693,62,Grahams Grove,16,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16694,65,Caldwell,6,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16695,6B,Eastern Passage,36,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16696,6C,Heritage Hills,19,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16697,72,Portland Hills,42,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16698,7B,Peninsula,34,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16699,8,Sackville Corridor,57,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16700,82,First Lake,0,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16701,83,Springfield,5,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16702,84,Glendale Express,10,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16703,86,Beaver Bank,2,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16704,90,Larry Uteck,18,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16705,9B,Herring Cove,102,10,10:00am to 10:29am,1/3/2026 10:00:00 AM
16706,1,Spring Garden,74,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16707,10C,Dalhousie,72,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16708,21,Lakeside - Timberlea,23,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16709,24,Leiblin Park,35,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16710,25,Governors Brook,12,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16711,28,Bayers Lake,37,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16712,29,Barrington,53,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16713,30B,Dunbrack,7,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16714,39,Flamingo,23,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16715,4,Universities,14,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16716,54,Montebello,31,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16717,59,Colby,5,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16718,63,Mount Edward,8,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16719,72,Portland Hills,54,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16720,7A,Peninsula,45,10.5,10:30am to 10:59am,1/3/2026 10:00:00 AM
16721,8,Sackville Corridor,77,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16722,83,Springfield,0,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16723,86,Beaver Bank,2,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16724,87,Sackville-Dartmouth,16,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16725,9A,Greystone,36,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16726,9B,Herring Cove,70,18.5,6:30pm to 6:59pm,1/9/2026 10:00:00 AM
16727,1,Spring Garden,249,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16728,10B,Dalhousie - Micmac Terminal,53,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16729,22,Armdale,18,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16730,24,Leiblin Park,39,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16731,25,Governors Brook,19,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16732,29,Barrington,43,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16733,3,CrossTown,107,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16734,320,Airport - Fall River Regional Exp,21,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16735,4,Universities,42,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16736,53,Notting Park,14,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16737,61,North Preston,3,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16738,63,Mount Edward,9,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16739,6B,Eastern Passage,41,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16740,72,Portland Hills,25,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16741,7A,Peninsula,59,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16742,7B,Peninsula,53,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16743,8,Sackville Corridor,75,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16744,85,Millwood,0,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16745,88,Bedford Commons,3,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16746,91,Hemlock Ravine,29,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16747,9A,Greystone,47,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16748,9B,Herring Cove,85,19,7:00pm to 7:29pm,1/9/2026 10:00:00 AM
16749,10B,Dalhousie - Micmac Terminal,40,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16750,2,Fairview,73,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16751,24,Leiblin Park,27,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16752,28,Bayers Lake,23,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16753,30B,Dunbrack,7,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16754,330,Tantallon - Sheldrake Lake Reg Exp,1,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16755,39,Flamingo,25,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16756,4,Universities,86,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16757,51A,Windmill,11,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16758,56,Dartmouth Crossing,19,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16759,64,Akerley,6,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16760,65,Caldwell,11,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16761,68,Cherry Brook,7,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16762,6C,Heritage Hills,28,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16763,7B,Peninsula,62,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16764,86,Beaver Bank,3,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16765,87,Sackville-Dartmouth,11,19.5,7:30pm to 7:59pm,1/9/2026 10:00:00 AM
16766,1,Spring Garden,154,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16767,24,Leiblin Park,22,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16768,25,Governors Brook,26,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16769,28,Bayers Lake,21,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16770,29,Barrington,46,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16771,30B,Dunbrack,18,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16772,53,Notting Park,20,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16773,56,Dartmouth Crossing,33,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16774,58,Woodlawn,1,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16775,61,North Preston,11,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16776,63,Mount Edward,3,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16777,67,Baker,12,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16778,7A,Peninsula,69,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16779,8,Sackville Corridor,69,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16780,84,Glendale Express,20,20,8:00pm to 8:29pm,1/9/2026 10:00:00 AM
16781,10B,Dalhousie - Micmac Terminal,31,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16782,10C,Dalhousie,33,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16783,2,Fairview,68,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16784,22,Armdale,6,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16785,29,Barrington,32,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16786,30B,Dunbrack,37,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16787,39,Flamingo,19,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16788,53,Notting Park,22,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16789,54,Montebello,11,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16790,55,Port Wallace,12,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16791,62,Grahams Grove,5,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16792,63,Mount Edward,13,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16793,65,Caldwell,3,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16794,67,Baker,7,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16795,68,Cherry Brook,4,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16796,6C,Heritage Hills,25,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16797,7B,Peninsula,41,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16798,8,Sackville Corridor,71,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16799,86,Beaver Bank,1,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16800,88,Bedford Commons,1,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16801,9A,Greystone,59,20.5,8:30pm to 8:59pm,1/9/2026 10:00:00 AM
16802,1,Spring Garden,130,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16803,10B,Dalhousie - Micmac Terminal,73,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16804,2,Fairview,73,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16805,22,Armdale,10,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16806,25,Governors Brook,11,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16807,28,Bayers Lake,18,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16808,320,Airport - Fall River Regional Exp,24,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16809,4,Universities,60,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16810,5,Portland,46,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16811,53,Notting Park,17,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16812,56,Dartmouth Crossing,35,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16813,58,Woodlawn,1,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16814,59,Colby,1,21,9:00pm to 9:29pm,1/9/2026 10:00:00 AM
16815,183,Springfield Express,39,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16816,22,Armdale,22,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16817,24,Leiblin Park,66,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16818,30A,Parkland,0,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16819,39,Flamingo,42,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16820,4,Universities,187,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16821,5,Portland,101,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16822,51A,Windmill,34,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16823,51B,Windmill,14,14.5,2:30pm to 2:59pm,2/2/2026 10:00:00 AM
16824,68,Cherry Brook,1,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16825,6A,Woodside,30,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16826,6B,Eastern Passage,27,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16827,82,First Lake,7,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16828,90,Larry Uteck,88,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16829,91,Hemlock Ravine,26,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16830,9A,Greystone,154,16,4:00pm to 4:29pm,2/2/2026 10:00:00 AM
16831,1,Spring Garden,245,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16832,123,Timberlea Express,21,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16833,127,Cowie Hill Express,22,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16834,136,Farnham Gate Express,13,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16835,138,Parkland Express,36,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16836,161,North Preston Express,20,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16837,165,Caldwell Express,17,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16838,168B,Cherry Brook Express,30,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16839,185,Millwood Express,51,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16840,192,Hemlock Ravine Express,18,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16841,196,Basinview Express,17,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
16842,2,Fairview,132,16.5,4:30pm to 4:59pm,2/2/2026 10:00:00 AM
